host_id,id,value_encoded,value_category
988375,38703237,2,Poor_Value
407386163,1374809105526698656,1,Fair_Value
560608092,1085141960848827245,0,Excellent_Value
515551944,1142854472106509281,0,Excellent_Value
52178915,1338121505708036431,1,Fair_Value
5805679,774627774850751524,1,Fair_Value
542041520,1003681473840662831,2,Poor_Value
4542263,1278440807712554215,0,Excellent_Value
279336794,668053680288364914,1,Fair_Value
8875994,11947013,0,Excellent_Value
696599463,1425409710559925289,0,Excellent_Value
350695260,641227636563845135,2,Poor_Value
351195377,1387954269482742126,1,Fair_Value
35352879,16778737,2,Poor_Value
319116247,1359589731087587583,2,Poor_Value
490269665,774901709098066389,1,Fair_Value
389697794,965982423044014575,2,Poor_Value
325593778,1436523876991479955,0,Excellent_Value
34959478,7876894,1,Fair_Value
2060012,710752621887922863,1,Fair_Value
384556054,1018120097234495095,1,Fair_Value
23719876,17626927,1,Fair_Value
116471959,1204023017718738509,0,Excellent_Value
82919172,1263183068430635461,0,Excellent_Value
4676564,4625371,0,Excellent_Value
88168913,1142751966968888112,1,Fair_Value
452514150,596925242101070405,1,Fair_Value
35509920,6798145,2,Poor_Value
339037343,48486197,1,Fair_Value
501999278,1130373137833554415,0,Excellent_Value
530465119,952839949404714097,1,Fair_Value
11526857,1453695956125177992,0,Excellent_Value
214977613,1093734340203357294,1,Fair_Value
577267669,1309064966118910048,0,Excellent_Value
37353287,9369660,0,Excellent_Value
501999278,1334753034613165020,1,Fair_Value
457364978,882566214231036222,2,Poor_Value
252927,27225440,1,Fair_Value
3519061,673818117840363694,2,Poor_Value
2676835,1132393089725540369,2,Poor_Value
35166525,1160877736692731851,1,Fair_Value
708836605,1483029785147909823,2,Poor_Value
277218246,51507501,1,Fair_Value
20704144,47982211,1,Fair_Value
70722023,597835925307239738,0,Excellent_Value
352004831,1015926765930176813,0,Excellent_Value
245447609,678256439674845108,2,Poor_Value
418331756,1022572112045602852,0,Excellent_Value
4808354,900393,1,Fair_Value
10193959,25264873,2,Poor_Value
8336938,578913966051382827,0,Excellent_Value
55198843,13224465,1,Fair_Value
12654522,14759973,2,Poor_Value
520966990,1458256257672137835,2,Poor_Value
29286398,40134594,1,Fair_Value
75299445,1294638302847521231,1,Fair_Value
135111765,1020484145611915777,2,Poor_Value
243785773,589995703833685586,0,Excellent_Value
64369150,45255710,1,Fair_Value
692042189,1411737751502889527,0,Excellent_Value
303137606,50384606,2,Poor_Value
62598975,11761649,2,Poor_Value
262069405,31924784,2,Poor_Value
85106924,45685299,0,Excellent_Value
41582938,48553239,0,Excellent_Value
16072222,1130803881193792234,0,Excellent_Value
57059515,1351194525891950893,2,Poor_Value
10622144,20873957,2,Poor_Value
492199540,786420960296544151,2,Poor_Value
204117158,685546082275060464,2,Poor_Value
70722023,939868359724958655,0,Excellent_Value
509041943,1151627784387417159,0,Excellent_Value
456697664,954654661903608327,1,Fair_Value
63281680,792971873255584922,0,Excellent_Value
595807719,1223661242645029743,1,Fair_Value
420124995,1429235532842530943,0,Excellent_Value
65776540,19732921,0,Excellent_Value
542041520,1019698541966026648,2,Poor_Value
542041520,1003695942210631759,2,Poor_Value
33465543,29263277,1,Fair_Value
1378684,1456783140982373395,0,Excellent_Value
541165414,1046215817343365438,2,Poor_Value
130836830,18795680,1,Fair_Value
468914943,1019647447949204743,1,Fair_Value
128312500,1224777113647882876,0,Excellent_Value
168272843,587235266902748288,2,Poor_Value
53614586,16964378,1,Fair_Value
10699902,1040986751143345010,0,Excellent_Value
6587293,849994037308635618,0,Excellent_Value
10913348,1232906514994556185,0,Excellent_Value
596359305,1485441881132335195,2,Poor_Value
47928015,20482427,0,Excellent_Value
3017970,938540541939478483,0,Excellent_Value
23311600,53295282,2,Poor_Value
8037305,652386290792106506,1,Fair_Value
47928015,21113167,0,Excellent_Value
350024670,43790960,0,Excellent_Value
340699161,51285891,1,Fair_Value
8427887,1222333713386786415,2,Poor_Value
523997837,1205914744904722808,2,Poor_Value
248954799,36079270,0,Excellent_Value
11820504,37686716,1,Fair_Value
78330595,607393110716195347,0,Excellent_Value
354887954,1435633627990034830,1,Fair_Value
4582677,906455731788004785,1,Fair_Value
481419830,953894058235341521,1,Fair_Value
185064376,43215916,0,Excellent_Value
339037343,42563540,1,Fair_Value
267684308,44029603,0,Excellent_Value
451233716,1505844659598884925,1,Fair_Value
113421970,1466801858096589769,0,Excellent_Value
107434423,1481724213852374994,2,Poor_Value
2772383,985015095560001494,0,Excellent_Value
986510,1131156806833505548,1,Fair_Value
12163034,973971984450167992,2,Poor_Value
109795204,19121765,1,Fair_Value
371852263,45867165,2,Poor_Value
137211962,35845746,0,Excellent_Value
20917748,36280429,2,Poor_Value
5002314,1237742796516620197,0,Excellent_Value
62889207,1477625146644144011,0,Excellent_Value
35672112,6830050,2,Poor_Value
264729551,1495755814758396430,2,Poor_Value
515551944,977757633415101892,1,Fair_Value
228132940,683234613028026193,0,Excellent_Value
263066931,46550917,0,Excellent_Value
72051386,1071188445104076219,2,Poor_Value
34959478,1244590157493669487,0,Excellent_Value
50407207,1285798018724224187,0,Excellent_Value
20769045,13590407,1,Fair_Value
50875203,852846137257542750,1,Fair_Value
107434423,600427403866660581,2,Poor_Value
2676835,1107542903743221094,2,Poor_Value
38856363,668347386125270923,1,Fair_Value
11417078,672489339083256918,0,Excellent_Value
2680586,1432812023098401047,1,Fair_Value
115832305,1133344926944089939,1,Fair_Value
373232647,658763714654063708,2,Poor_Value
257691852,34127928,2,Poor_Value
357146031,1394798795502220572,0,Excellent_Value
147276739,1271082623452681490,1,Fair_Value
128917916,53461380,0,Excellent_Value
501999514,904970344625306927,1,Fair_Value
4501445,36675003,1,Fair_Value
483333293,736246267284745416,0,Excellent_Value
707545442,1468229851191903773,1,Fair_Value
542041520,1016821973314581589,2,Poor_Value
22267033,20874967,2,Poor_Value
108083192,17346233,2,Poor_Value
251141990,33368652,2,Poor_Value
3017970,1480510899357788306,1,Fair_Value
52178915,53634136,1,Fair_Value
303904458,1473528221551310689,0,Excellent_Value
20536324,31017581,2,Poor_Value
102607334,53757259,1,Fair_Value
1923745,53922874,2,Poor_Value
484044741,969488010968775516,0,Excellent_Value
22012010,52613484,1,Fair_Value
542041520,1018367935576912174,1,Fair_Value
16912042,595029359958189475,1,Fair_Value
115689498,25234139,2,Poor_Value
189792339,674796790376100416,1,Fair_Value
501999278,1013778824885725960,1,Fair_Value
674880825,1354679382500073032,1,Fair_Value
694377,39737261,2,Poor_Value
1901233,379349,1,Fair_Value
122957817,1505959449301031418,0,Excellent_Value
1660976,1445838348840385977,1,Fair_Value
64748308,1062962186131532370,1,Fair_Value
22012010,54146966,0,Excellent_Value
563648508,1456663262902761952,0,Excellent_Value
107434423,34803248,2,Poor_Value
216648659,1238678878938334940,2,Poor_Value
21525473,568015002281326498,0,Excellent_Value
132808048,41109501,2,Poor_Value
71765,21382452,0,Excellent_Value
29286398,33969101,2,Poor_Value
511610538,1142411565020324313,0,Excellent_Value
122922522,739409598342564302,0,Excellent_Value
504891247,1389441815715648940,0,Excellent_Value
88168913,14858338,1,Fair_Value
122957817,1254416095156583485,1,Fair_Value
10263963,17982304,1,Fair_Value
442029804,784013135690210204,1,Fair_Value
309729224,922457762393322870,1,Fair_Value
547148370,1365804714520368117,0,Excellent_Value
354448222,46242191,0,Excellent_Value
34991958,1488471639590651801,2,Poor_Value
76670025,751734861711713356,2,Poor_Value
10356250,16799795,2,Poor_Value
70722023,599303617759182454,0,Excellent_Value
719140611,1511400511183821140,1,Fair_Value
227059750,1310251029767379836,2,Poor_Value
3017970,828962566245924820,1,Fair_Value
546519,126344,2,Poor_Value
445084372,562347710428956889,0,Excellent_Value
89685111,1411086684039418012,0,Excellent_Value
103427,46380187,2,Poor_Value
277438071,1488021005592521691,1,Fair_Value
446820235,1141744273298188199,2,Poor_Value
70722023,599226951931628207,0,Excellent_Value
96951,24111,1,Fair_Value
47512794,1346543912919180325,0,Excellent_Value
2356843,655822,2,Poor_Value
432939989,1142913794071943189,0,Excellent_Value
115109717,1291492362648458711,1,Fair_Value
130007762,50460894,2,Poor_Value
7096906,2026910,2,Poor_Value
82919172,1507428553374998258,1,Fair_Value
50423326,41452527,2,Poor_Value
126644773,889776038592839164,0,Excellent_Value
50526077,9809510,1,Fair_Value
88560026,14404224,2,Poor_Value
988375,42841900,2,Poor_Value
147110402,1402436752952346491,1,Fair_Value
217072564,1268462228819473657,0,Excellent_Value
63288151,611736807198596639,0,Excellent_Value
146065344,25379037,1,Fair_Value
703315834,1461613271519942841,2,Poor_Value
53867118,10455082,0,Excellent_Value
23186636,24491303,2,Poor_Value
12322731,1379993892208956269,2,Poor_Value
126644161,1487086111172237442,1,Fair_Value
39776371,927581788733537152,2,Poor_Value
5026423,638591405208415181,0,Excellent_Value
104771517,565513724281039940,1,Fair_Value
138547343,19674833,1,Fair_Value
783438,2538807,0,Excellent_Value
20829655,4017146,1,Fair_Value
18358708,1311789728996838004,1,Fair_Value
304328524,42458125,1,Fair_Value
518990283,909654070301923972,2,Poor_Value
3323075,1231427388239559241,2,Poor_Value
2772383,24676585,1,Fair_Value
491740420,783713068439898394,1,Fair_Value
14767766,1435141088486427533,0,Excellent_Value
133571418,1309103515558061655,1,Fair_Value
31991928,1489614518424198019,1,Fair_Value
656192602,1514573739247479740,1,Fair_Value
339697209,1159069027260687151,1,Fair_Value
126644773,1280456449670855916,2,Poor_Value
32547347,1431508428419928279,1,Fair_Value
4367462,17296780,2,Poor_Value
375070375,585683241436146884,0,Excellent_Value
19260007,1181544250678152661,0,Excellent_Value
93714995,16228848,1,Fair_Value
73973311,791309748001484969,0,Excellent_Value
45743415,1505855055097809357,0,Excellent_Value
84340693,14056637,0,Excellent_Value
189653001,1480878460654514926,2,Poor_Value
4001073,10789339,1,Fair_Value
23925359,1514098753322148691,0,Excellent_Value
20900027,50896231,1,Fair_Value
267895362,50547559,0,Excellent_Value
6062220,1103797,1,Fair_Value
61724483,27611813,0,Excellent_Value
692042189,1408899663086798307,0,Excellent_Value
248652484,855755906196558667,0,Excellent_Value
254826659,35262404,1,Fair_Value
23187948,816573545344100058,2,Poor_Value
3324885,1285153,1,Fair_Value
167638585,22719889,0,Excellent_Value
18667996,26838596,2,Poor_Value
415840703,1492947781687052119,1,Fair_Value
408623755,50702213,1,Fair_Value
504252105,1402377794081035893,2,Poor_Value
266083019,36565368,2,Poor_Value
430703166,909646548537028995,1,Fair_Value
405833235,50265268,2,Poor_Value
60373371,1385553497812252367,2,Poor_Value
542041520,1018805578028381221,2,Poor_Value
109550778,35003596,0,Excellent_Value
88566861,54142946,1,Fair_Value
19182902,24249961,2,Poor_Value
82919172,991434284653578797,1,Fair_Value
390706460,887632352312104017,0,Excellent_Value
42795986,49138120,0,Excellent_Value
15937086,1024772719115968233,2,Poor_Value
214744848,48425960,0,Excellent_Value
269912706,659658149980939357,0,Excellent_Value
188651900,1333756689836611714,0,Excellent_Value
90054538,50978574,1,Fair_Value
21994,1085644626518119371,0,Excellent_Value
708301,1713841,0,Excellent_Value
31991928,1470573962291109943,1,Fair_Value
37157052,1501706026434976437,2,Poor_Value
4317130,1217639267421460468,2,Poor_Value
336098854,42294450,0,Excellent_Value
484828554,744413814661485080,0,Excellent_Value
10633657,11021711,2,Poor_Value
468364863,766007044229736456,0,Excellent_Value
499662709,1028527896114901375,0,Excellent_Value
81509804,1427044923383989982,1,Fair_Value
14856706,35124154,2,Poor_Value
92273557,26755556,0,Excellent_Value
267895362,37972611,0,Excellent_Value
201397463,1415513448365678376,2,Poor_Value
366129609,1420734922126738839,2,Poor_Value
229117402,39755930,0,Excellent_Value
1196837,6145605,2,Poor_Value
575651185,1158034800697586531,1,Fair_Value
47925612,20776056,1,Fair_Value
168432313,900924719663857505,0,Excellent_Value
699580416,1467408971795055383,2,Poor_Value
37353287,665212295839255376,1,Fair_Value
16687084,679966636028227995,0,Excellent_Value
390710729,1476935480719850480,0,Excellent_Value
17138118,12473694,2,Poor_Value
138134580,51939364,1,Fair_Value
2846262,723309737847080746,1,Fair_Value
28371410,52533880,2,Poor_Value
85132,18471072,2,Poor_Value
51762216,742074562686629218,1,Fair_Value
197823507,895921297999612792,1,Fair_Value
13242738,46644129,2,Poor_Value
70722023,867435455159430415,0,Excellent_Value
1691883,1188431161241615075,0,Excellent_Value
425109763,1438629194487673173,2,Poor_Value
557076722,1080418251828504439,1,Fair_Value
508917946,864544441945012285,1,Fair_Value
445571931,588317335646125494,1,Fair_Value
11526857,596313199547714496,0,Excellent_Value
51105162,35638874,2,Poor_Value
681534187,1400528752436817146,1,Fair_Value
400335749,49634069,1,Fair_Value
383028016,47447832,1,Fair_Value
38977122,950279845285342118,0,Excellent_Value
335868349,1402400841035375246,1,Fair_Value
510531908,871845362773483345,2,Poor_Value
52272827,54017735,2,Poor_Value
35421658,1486412976189023824,1,Fair_Value
52178915,54342697,1,Fair_Value
5498141,782013529979925542,1,Fair_Value
31991928,54343306,2,Poor_Value
11526857,46090730,0,Excellent_Value
256063782,34937940,1,Fair_Value
573172119,1482100897489051691,1,Fair_Value
499662709,879819345391989487,1,Fair_Value
2446457,33137304,1,Fair_Value
2146719,1416687505403594967,0,Excellent_Value
522586052,1282086361686283998,1,Fair_Value
62040243,21985745,0,Excellent_Value
147276739,1497328992265511432,1,Fair_Value
23719876,4576487,1,Fair_Value
45164894,1297524257216241731,0,Excellent_Value
22863240,22597530,1,Fair_Value
3017970,40036138,0,Excellent_Value
35717073,6820480,2,Poor_Value
442029804,808620054279537385,1,Fair_Value
9080666,43069186,0,Excellent_Value
369884091,45658379,0,Excellent_Value
530705011,1114560865877646480,1,Fair_Value
509043500,864661311396800296,0,Excellent_Value
226685582,30175141,1,Fair_Value
100053081,53594673,2,Poor_Value
680937731,1364498551147982979,1,Fair_Value
128262849,1374305734542806460,1,Fair_Value
681402084,1368978660670407690,2,Poor_Value
5775724,1512566219532256632,2,Poor_Value
4456144,1672059,1,Fair_Value
408623755,50730669,0,Excellent_Value
875221,787943743397727812,2,Poor_Value
548884903,1321237379068619465,2,Poor_Value
75978,4614763,1,Fair_Value
493536888,972532151182143376,1,Fair_Value
501999278,1395136333980200346,1,Fair_Value
326084746,673729604820693593,0,Excellent_Value
72175743,1505265811997711070,0,Excellent_Value
172202422,1121005771908626632,2,Poor_Value
29286398,17715464,2,Poor_Value
101010941,43156125,1,Fair_Value
537984847,1098645691498190183,2,Poor_Value
260074931,52344498,1,Fair_Value
5488607,1438332,2,Poor_Value
5870776,1067031,1,Fair_Value
129948195,690021857107375690,0,Excellent_Value
105307484,1496602699311843061,1,Fair_Value
554045483,1214645535062950971,2,Poor_Value
103875421,51786319,2,Poor_Value
275068047,48973000,0,Excellent_Value
542041520,1018365746947881123,2,Poor_Value
66486770,552053135624486755,1,Fair_Value
548927680,1462509626849189859,0,Excellent_Value
450173604,593519375312173996,1,Fair_Value
250196510,1323298384132836572,0,Excellent_Value
60411732,17156817,2,Poor_Value
64646820,32572501,1,Fair_Value
82512414,1287768640292862447,2,Poor_Value
523478008,1227682017051697535,2,Poor_Value
475753846,1152111087317929481,2,Poor_Value
25118750,1134993337208410633,2,Poor_Value
432939989,1279779803016771156,0,Excellent_Value
132347168,1103127601888649436,1,Fair_Value
53867118,24783322,0,Excellent_Value
671902640,1359478926737201389,0,Excellent_Value
5912992,1257393829799538140,0,Excellent_Value
220228547,800904657801390962,2,Poor_Value
446820235,1141057989425352838,2,Poor_Value
8336938,994130910027904691,1,Fair_Value
270333939,50624029,2,Poor_Value
13708422,44697292,1,Fair_Value
4221614,8184928,1,Fair_Value
107434423,38336396,2,Poor_Value
509346058,931996376053948583,1,Fair_Value
692221816,1408048873215262421,2,Poor_Value
803861,39056625,2,Poor_Value
10578321,1170612392662397686,2,Poor_Value
157074592,21729398,0,Excellent_Value
13832870,10862977,2,Poor_Value
346394298,51414878,0,Excellent_Value
131200418,52434895,2,Poor_Value
469712552,998547548769428698,0,Excellent_Value
149145008,771860649693572207,2,Poor_Value
232845656,707325626316519580,1,Fair_Value
187984552,1005851636838842408,0,Excellent_Value
202536938,47873934,0,Excellent_Value
157999191,48267727,0,Excellent_Value
523997837,1434997199455077720,1,Fair_Value
4997141,18156135,2,Poor_Value
656191387,1512714258825636515,1,Fair_Value
70722023,36556453,0,Excellent_Value
449716694,1493035733642436390,2,Poor_Value
125444529,24043884,0,Excellent_Value
9624153,2223910,0,Excellent_Value
542041520,1018740037604912075,1,Fair_Value
415249793,680624625279272883,2,Poor_Value
57066133,578551822219267374,1,Fair_Value
107434423,53746023,2,Poor_Value
49387207,869004524069825092,2,Poor_Value
